Name,Vendor ID,SMILES,MDR1-MDCK Papp_A2B (nm/s),b_rotN,diameter,h_pavgQ,h_pstates,h_pstrain,KierFlex,PEOE_VSA_HYD,PEOE_VSA_POL,pmiX,pmiY,rgyr,vdw_vol,vsurf_G,vsurf_R,Weight
141603,141603,CC(C)CC(=O)N1CCC(CC1)(Cc1cccc(c1)-c1cncnc1)C(=O)NC(C)C,5.1700001,9,15,5.9390826e-005,1.0006375,3.5407767e-005,5.7251492,365.62399,70.080635,5022.9766,4542.9458,4.9633989,513.51947,1.3983154,1.432382,422.573
43485719,43485719,O=C(CSC1CCCC1)N1CCC(CC1)Cn1cccn1,265,6,13,0.00066243514,1.0055262,0.00039505135,4.8882418,265.51636,26.516451,420.41351,5974.646,4.759881,351.40903,1.322017,1.3716584,307.46201
227571,227571,CN(C)C(=O)c1sc2nc(ccc2c1N)C1(C)CCN(CC1)c1ncccn1,220,4,15,0.013732703,1.0847706,0.0082191695,3.8675237,303.6582,79.006371,682.15088,9547.541,5.241662,452.99561,1.349522,1.4253926,396.51898
104388935,104388935,CSc1ccc(cc1)NC(=O)CN1N=C(C=CC1=O)C1CC1,193,6,13,-0.0090588927,1.2031517,0.0235413,3.4535441,206.82637,79.014984,4193.0327,2058.4021,4.578167,355.94028,1.3374832,1.3738182,315.397
16664610,16664610,Cc1nc2cc(ccc2o1)NC(=O)CCc1c(nc2n(nc(c2c1C)C)C)C,25.200001,5,15,0.01851178,1.0969893,0.011139496,3.3425772,293.06967,59.017467,5058.3848,6055.3159,5.6010036,446.58676,1.3881444,1.4055328,377.448
35697150,35697150,O=C(NCCc1ccc2c(c1)OCO2)N1CCc2sccc2C1,354,5,13,0,1,0,3.5577567,218.81339,70.006004,1891.6207,7264.4736,5.4149466,369.12491,1.3335514,1.3835728,330.40799
50282425,50282425,COc1ccc(cc1)C(=O)C1CCN(CC1)CC(=O)N(CC1CC1)CC1=NC2=C(COCC2)C(=O)N1,4.8899999,10,20,0.59765327,2.0710599,3.7559292,6.2238526,372.87326,77.289909,5330.3057,6276.4468,5.0214071,565.53821,1.3823856,1.4946601,494.59198
50282995,50282995,N#Cc1cc(ccn1)-c1n[nH]c(n1)-c1ccncc1,55,3,11,0.018888412,1.1365134,3.9191432,1.6843592,214.51433,17.047728,2649.05,1596.2371,4.2041731,295.92361,1.2915033,1.3493936,248.24899
31836142,31836142,Cc1ccc(o1)C(=O)Nc1ccccc1-c1ccccc1,242,4,11,0,1,0,2.4849412,222.87704,43.161304,2038.5825,1501.7458,3.6745398,347.65045,1.2778398,1.4135337,277.323
45769048,45769048,CN(CCN1CCOC1=O)C(=O)c1cc2cc(ccc2o1)Br,146,5,12,0,1,0,3.8948743,236.63455,72.748917,2996.0117,3753.1582,4.3782959,359.24966,1.2835763,1.4239086,367.19901
89942288,89942288,CC1(C)OCCn2c1nc1c(nc(nc21)-c1cnc(nc1)N)N1CCOCC1,200,2,11,0.23103024,2.0372584,0.15638351,3.111835,297.90268,49.101967,3956.5715,3176.2847,4.4496775,424.61115,1.3480202,1.399419,382.42798
36680675,36680675,CCSCc1nc(c2ccccc2n1)N,309,3,9,0.42343101,2.3924358,0.32826915,2.5547564,197.00386,11.365152,935.62695,1259.1965,3.2624738,252.84972,1.2451252,1.3176944,219.312
184569,184569,CNC(=O)c1sc2ncccc2c1[C@H]1CC[C@@H](CC1)CNC(=O)COc1ccccc1 |r|,9.5200005,9,17,0.0022131528,1.015865,0.0013208658,5.7346711,278.5448,114.40348,13530.639,1787.1372,6.1097255,505.08984,1.4220493,1.4239337,437.564
32130309,32130309,Fc1ccc(cc1F)-c1cnc([nH]1)C1CCN(CC1)C(=O)C1CCC1,97.400002,4,15,0.25800949,1.8085569,3.3931139,3.352484,229.9239,61.698875,1021.4047,8573.8047,5.4400635,387.06314,1.3442754,1.3940924,345.39301
32148273,32148273,CC(C)C(=O)Nc1ncn(n1)Cc1cccnc1,4.3899999,5,11,0.029639887,1.1556728,0.01789066,2.5433488,201.3262,47.880604,1274.0299,1603.3687,3.5357327,285.16684,1.2630055,1.3645941,245.286
31965105,31965105,Cc1csc(n1)NC(=O)CCc1ccncc1,273,5,11,0.0066914442,1.0409904,0.0040026098,3.14661,173.10071,63.324799,418.34842,3781.8635,4.2347274,281.00699,1.2810644,1.3333423,247.32199
49149133,49149133,CSc1cccc(c1)-c1ccccc1-c1nnc(o1)C,432,3,10,3.4376426e-005,1.0004077,2.0494364e-005,2.9304399,236.67383,28.402819,2324.801,1078.4059,3.561806,337.48856,1.2509391,1.4119025,282.367
33365153,33365153,Clc1cccc(c1)-c1cc(no1)C(=O)N1CCC(CC1)n1cccc1,241,4,14,0,1,0,3.5790956,292.52759,32.418812,2388.5195,4887.6338,4.6419196,405.86432,1.3326088,1.4318845,355.82498
1195337,1195337,Nc1ccc2[nH]c(nc2c1)CCc1ccccc1,160,3,11,0.28843662,2.9752312,0.67963672,1.8584051,209.3252,11.365152,2550.5339,1473.1215,4.2555141,296.58234,1.2699368,1.3620119,237.306
32389082,32389082,CC(C)c1ncc(cn1)-c1cc(c2ccc(c(c2n1)C)C)C(=O)N(C)C,112,4,11,0.0067073461,1.0425339,0.0040121535,3.4490976,311.29813,43.564178,2411.6086,3688.0725,4.3371878,432.32904,1.3337809,1.4323689,348.44998
24881110,24881110,COc1ccc2nc(ccc2c1)CN1CCC(O)(CC1)c1ccc(cc1)C,137,4,17,0.91902822,1.3519769,1.4956617,3.9475005,328.34207,21.753254,7387.8545,2696.2163,5.4761724,447.24548,1.3452835,1.4272141,362.47299
2344317,2344317,Fc1ccccc1CN1CCN(CC1)c1ncccn1,354,3,12,0.69707632,1.8953174,0.70971805,2.913723,232.36841,38.95536,3368.2349,645.25629,3.9657788,322.72604,1.2546912,1.3982041,272.327
36925362,36925362,CN(Cc1ccn(n1)-c1ccccc1)C(=O)c1ccc(nc1)O,11.4,5,14,-0.053262237,1.3129905,2.6654778,2.8499165,259.86154,45.14856,1189.7156,5292.4263,4.7098765,367.0369,1.3030292,1.4049325,308.341
36925778,36925778,O=C(N1CCN(CC1)c1ncccn1)c1noc2c1CCCC2,332,3,13,0.0037943267,1.0252512,0.002266346,2.9555109,229.09138,59.465538,1293.413,4779.4497,4.543272,356.1806,1.2968085,1.3986675,313.36099
25018171,25018171,CN(Cc1ccc2c(c1)OCO2)Cc1ccccc1C#N,382,5,11,0.95752567,1.1921155,1.8831984,2.9594476,246.74258,33.315968,1729.1313,2113.1511,3.8135467,345.1066,1.254657,1.4156748,280.327
43375385,43375385,CC1(C)CN(CC(=O)NCC#N)c2cccc(c21)Cl,460,5,10,0,1,0,3.0161946,227.89317,52.498535,2376.0437,1904.2618,4.0447912,314.58585,1.2795823,1.3709118,277.755
48247754,48247754,Cc1ccc(cc1Br)C(=O)NC1CCN(CC1)CC#N,174,5,13,0.015043673,1.0811932,0.0090366509,4.7087417,264.38513,32.199028,6112.2026,681.55109,4.6214747,346.14493,1.3120066,1.3775831,336.233
48286431,48286431,Cc1nc(n(n1)CC(C)(C)O)-c1ccc(c(c1)Cl)Cl,324,3,9,0.59762013,1.9625614,0.54272372,3.760973,258.16443,19.249496,1217.8157,2590.2039,3.6548924,316.70239,1.2628065,1.3836986,300.189
45652159,45652159,Cc1csc(n1)N(C1CC1)C(=O)c1cc2c(nn(c2s1)C)C,249,4,10,0.00055633351,1.0047367,0.0003317587,3.0360887,215.68147,71.720261,1841.8914,2008.2507,3.4887698,359.67282,1.2487065,1.4433407,332.452
2047138,2047138,CC(=O)Nc1cccc(c1)OC(=O)N1CCOCC1,79.699997,5,11,0,1,0,3.3883898,192.51646,69.972969,1389.1309,2789.5042,4.1035285,295.70142,1.292501,1.3387104,264.28101
42961772,42961772,Cc1cccnc1CNc1ccc(cc1F)C#N,339,4,11,0.014158912,1.0778747,0.0085530058,2.2963974,219.61153,17.591211,690.22021,2995.0056,4.0100551,292.14233,1.2879654,1.3539473,241.269
72972996,72972996,CC(C)n1nccc1-c1ncccc1COc1cccc(c1C=O)O,221,6,11,-0.51947206,2.1724136,0.46801254,3.6307023,280.74609,43.811726,2951.1904,1998.5798,3.9438829,399.80118,1.2680664,1.455705,337.379
11995039,11995039,Fc1ccc(c(c1)F)NC(=O)N1CCn2c1nc1ccccc21,210,3,12,0.60165966,1.9588019,0.5487389,2.1176243,195.08139,76.188889,785.09381,5197.9497,4.4495344,346.43277,1.2908386,1.3980737,314.29498
9760971,9760971,Fc1ccc(cc1)-c1nc2ccccc2n1CC(=O)N1CCOCC1,28.6,4,12,0.32467476,1.8782549,0.23403093,3.1004014,267.30246,46.61142,2867.8672,2703.0825,4.1644654,394.18073,1.2917823,1.4391189,339.37
36355642,36355642,CC(=O)N1CCN(CC1)C(=O)c1ccc(cc1F)-c1ccc(cc1)F,244,4,15,0,1,0,3.4541891,245.93324,76.850174,4514.2876,3391.4106,4.9228525,392.28458,1.3199347,1.417492,344.36099
45688619,45688619,COCc1ccccc1CNc1ccc2cc(ccc2n1)C#N,223,6,14,0.64789015,1.9806015,0.63438541,3.0540161,290.7417,8.1863317,2396.2017,3870.3313,4.6790409,381.35364,1.3550652,1.3768489,303.36499
48749260,48749260,CN(C)c1nccc(n1)N(C)Cc1nc(cs1)C,485,4,10,0.77704257,2.1696291,0.89308375,3.2287781,231.86462,52.489922,2159.2554,1685.3032,3.9513919,303.83057,1.2891483,1.35054,263.36899
49146795,49146795,Cn1cc(cc1-c1nc(nn1CCc1ccccc1)C1CC1)C#N,276,6,12,0.79363084,1.6643194,0.94080085,2.6114612,299.94424,5.6825762,1437.9021,3519.4878,4.0769997,391.78989,1.3064303,1.43872,317.396
27513231,27513231,Nc1nnc(o1)-c1ccc2c(c1)OCCO2,314,1,9,0.00090263691,1.0075451,0.0005383633,1.6820093,147.25258,37.90134,442.49686,2101.9724,3.4798191,235.1171,1.2238039,1.3286908,219.2
36275216,36275216,N#CCCCN1CCN(CC1)c1cc(ccn1)C#N,448,6,13,0.95232254,1.3762523,1.66765,3.3614674,274.5141,5.6825762,4259.938,788.82281,4.60396,313.40405,1.3179514,1.3568399,255.325
43133355,43133355,CCc1ccccc1NC(=O)CCn1ccnc1-c1ccc2c(c1)OCO2,15.7,7,14,0.99011654,1.0570325,2.7524278,3.6841438,271.80765,71.197571,4863.2642,3278.4963,4.8773966,433.25467,1.3537389,1.4226422,363.41699
2858011,2858011,CC(C)CN1C(=O)NC(=O)c2c1ncn2CC(C)C,183,4,9,0.21619804,1.6894734,0.14555696,2.774801,211.01309,63.20649,1757.6946,949.75256,3.3299272,301.73343,1.2599581,1.3645394,264.32901
44436449,44436449,CCn1ccc2cc(ccc12)C(=O)N1CCN(C(=O)C1)c1ccc(cc1)C,128,4,16,0,1,0,3.2039104,306.8071,53.032902,6001.6963,2375.7144,4.9765568,442.63846,1.339956,1.4484559,361.44501
49976422,49976422,Cn1cc(cn1)-c1nnc(o1)NCc1ccc2ccccc2c1,339,4,14,0.016999848,1.1121545,0.011601731,2.3502729,248.23729,32.893829,1374.7932,6141.7739,5.0891514,364.58429,1.3381679,1.3880379,305.341
30640320,30640320,Cc1nn(c(c1NC(=O)CN1CCN(CC1)c1nccs1)C)C,20.700001,5,13,0.057685249,1.2538533,0.035390429,4.0831065,274.98428,57.642223,673.50122,6939.4287,4.9375262,372.63913,1.3239559,1.3915538,334.448
41949940,41949940,CCc1c(cnn1-c1ccccc1C)N,433,2,7,0.00038966892,1.0034546,0.00023235213,1.7173254,207.62961,0,433.74405,1048.7493,2.8220282,250.73152,1.1764742,1.3736836,201.27299
151551,151551,Cn1ccc(n1)C(=O)N1CCCC(C1)c1cccc(n1)-c1cccc(c1)Cl,175,4,14,0.062545255,1.2635361,0.03850437,3.908365,320.92139,32.199028,3709.7983,2443.6323,4.1360121,444.97867,1.2680595,1.517355,380.879
25642172,25642172,CCN(CC)S(=O)(=O)c1ccc2c(c1)CCN2CC(=O)NCc1ccccc1F,35.599998,9,16,0,1,0,5.8125701,317.02548,80.308784,12439.784,1162.613,5.8808293,467.22046,1.3875153,1.4199157,419.521
29965110,29965110,CNC(=O)CN(C)c1cccc(c1C#N)F,308,5,8,0,1,0,2.4997301,191.49484,44.107662,1641.6775,511.54654,3.2086852,254.18411,1.2242924,1.3552597,221.235
11652485,11652485,O=C(Cc1csc(n1)-c1ccccn1)NC1CCCCCC1,160,5,13,0.0019021401,1.0139127,0.0011350687,4.475039,224.94327,63.324799,5040.54,898.08588,4.49229,365.64999,1.3153882,1.3895559,315.44101
3565214,3565214,CN1C(=O)N(CC(=O)Nc2ccccc2-c2ccccc2)C(=O)C1(C)C,32.599998,5,12,0,1,0,3.1780362,246.10944,110.02245,5022.8071,1419.361,4.4167466,418.10913,1.3188684,1.4324673,351.40601
49065818,49065818,CN1C(=O)COc2ccc(cc21)Nc1cc(nc(n1)C)Cl,279,2,10,0.015486127,1.0912395,0.0093108062,2.8078709,215.05592,62.443836,1193.3383,2972.292,3.7793927,332.2049,1.2502908,1.4196841,304.737
540123,540123,COc1cc2nc(sc2cc1OC)N,300,2,7,0,1,0,2.2191162,161.64415,30.450706,486.19891,1226.6675,2.9251938,224.71478,1.2177907,1.3163347,210.257
338392,338392,CCOC(=O)C1(CCN(CC1)Cc1ccccc1O)Cc1cc(no1)-c1ccc(cc1)F,23.299999,8,17,0.94742507,1.2589141,2.8175931,5.5117784,363.57407,48.590172,9710.082,2590.8264,5.4688778,507.00534,1.4132956,1.427905,438.49899
49667242,49667242,COc1cc(ccc1F)CN1CCC(CC1)c1ccnc(n1)C,322,4,13,0.99821627,1.044427,3.2871866,3.995481,280.90244,25.777544,5939.7051,1128.9429,4.9099193,374.01782,1.3219781,1.3986262,315.392
2343133,2343133,Oc1ccc(cc1)CN1CCN(CC1)c1cccc(c1)Cl,310,3,13,0.95698869,1.2291451,2.454551,3.8122439,293.0007,0,3927.9404,2469.1357,4.7489443,354.86969,1.2825968,1.4193846,302.80499
157723,157723,CNC(=O)c1cn(nc1CC1CCN(CC1)Cc1cnc(nc1)-c1ccc(cc1)OC)C,14.4,8,20,0.99120939,1.0577024,2.7962041,5.3183446,380.51767,46.067936,1584.6693,15304.095,6.46316,517.12122,1.4458997,1.4138637,434.54401
36944203,36944203,Cc1cc(ccc1NC(=O)c1c(oc(c1C)C)C)Oc1ncccn1,294,5,14,3.451652e-006,1.0000468,2.0577568e-006,3.442127,260.16751,66.012238,2648.7109,4510.2402,4.7430334,401.64484,1.3395749,1.4100168,337.379
1934410,1934410,CN(C)c1cccc(c1)C(=O)Nc1ccc(c(c1)NC(=O)c1ccc(cc1)O)C,13.9,7,16,-0.18711242,1.619324,0.12350295,4.0688243,319.85052,64.398056,6263.1548,3552.0486,5.1766453,471.14227,1.3934286,1.4235642,389.45499
16784498,16784498,COc1cccc(c1OC)-c1nc(cs1)C(=O)O,59.799999,4,9,-0.99589312,1.0270249,3.2759802,3.3812582,184.59456,58.726128,1883.3943,1307.9041,3.5431952,284.6048,1.2658288,1.3459902,265.289
193781,193781,COc1ccc2c(c1)C=C(CO2)CN1CCC(CC1)c1cc(cc(n1)C)-c1cncnc1,60.400002,5,18,1.1963302,1.7081325,3.3035166,4.7533855,381.2402,22.055241,3229.6755,8791.2939,5.4798722,523.21991,1.4006,1.4575125,428.53598
278832,278832,O=C(C(c1ccccc1)c1ccccc1)N1CCOCC(C1)Cc1ccc2cnccc2c1,129.39999,6,15,0.0096809836,1.0560446,0.005799579,4.7000241,377.90216,34.702785,5297.1157,6255.4561,5.3190389,550.41595,1.349951,1.4986508,436.55499
1317203,1317203,COc1ccc(cc1)OCC(=O)N1CCN(C)CC1,261,5,13,0.93513936,1.2714239,1.6308169,4.027575,230.90694,53.582439,3542.1328,1268.4476,4.4387126,309.69763,1.3051785,1.3599809,264.32498
44498594,44498594,CC(=O)N1CCN(CC1)C(=O)CCc1ccc([nH]1)-c1ccccc1,46.5,6,15,0,1,0,3.6391213,268.49057,58.715481,4229.4258,3521.2661,5.0641074,392.50113,1.3631289,1.386561,325.41199
1412632,1412632,Cc1cc(no1)NC(=O)c1cccs1,238,3,8,4.3044961e-006,1.0000575,2.5661941e-006,2.1029608,143.59007,43.609375,1017.7722,1149.9989,3.2907858,222.5531,1.2266746,1.3063339,208.241
44585808,44585808,Cc1csc(n1)N(C1CC1)C(=O)c1ccc(c(c1)F)-n1cncn1,400,5,12,0.010495436,1.0600206,0.0062900754,2.9419267,180.15118,119.13189,1299.1128,3622.2729,3.8660278,374.31326,1.2641706,1.4434069,343.38599
48747142,48747142,COc1c(cnc(c1C)CN(C)S(=O)(=O)N)C,140,4,8,0.10861912,1.4106101,0.068586461,4.5129399,254.39902,8.1863317,1684.0537,610.79974,3.0781927,271.3577,1.2272859,1.339741,259.32999
17074467,17074467,CCc1ccccc1NC(=O)c1cc(nc2onc(c12)C)C,332,4,9,1.4823168e-005,1.0001796,8.8371153e-006,2.6931496,220.68585,56.733494,2841.3176,890.26917,3.6623812,352.79837,1.2490695,1.4287075,295.34198
35682807,35682807,CN(Cc1ccsc1)C(=O)c1cc(on1)C,320,4,9,0,1,0,2.7824659,198.80602,32.418812,579.73376,2073.4604,3.4400733,262.15735,1.2320594,1.3544914,236.295
165629,165629,OCCN1CCC(CC1)c1ccncn1,63.5,3,10,0.99554342,1.0320717,3.2020156,3.0780926,184.38058,24.932074,2281.5303,204.78091,3.6160953,242.64592,1.2289723,1.319579,207.27699
48248496,48248496,CN(C1CCS(=O)CC1)c1ncc(cn1)Br,299,2,10,0.001239208,1.0095783,0.00073923025,4.7831864,171.82878,78.6241,2685.1345,1624.2926,3.8542147,279.71292,1.2326943,1.3469988,304.21201
49968176,49968176,CCc1ncnc(c1F)N(C)Cc1ccc(nc1)N,369,4,11,0.098850258,1.4295411,0.061485577,2.7442334,234.17548,28.956364,2085.6433,1854.1124,4.0086274,300.96967,1.2749476,1.3569486,261.30399
49336129,49336129,COc1ncnc2c1CN(CC2)Cc1c[nH]nc1-c1ccc(cc1)F,57.299999,4,13,0.85694796,3.0543079,1.5605553,3.2159455,256.73611,50.568062,1265.9424,5377.8623,4.5477896,390.01691,1.3086962,1.4266026,339.37399
24032918,24032918,Fc1cc(cc(c1)CNC(=O)c1ccccn1)F,267,4,10,6.4660395e-005,1.0006887,3.8549493e-005,2.4140389,162.39977,61.698875,566.27631,3419.0679,4.0907769,276.93503,1.2875088,1.3288226,248.23199
23832549,23832549,CN1CCC(CC1)n1ncc2[nH]c(nc12)-c1ccc2ccccc2c1,9.2299995,2,14,1.0897959,1.9466014,3.5083456,2.5337925,288.90131,11.365152,883.15051,6257.4399,4.7974191,404.87228,1.3231845,1.4265457,331.423
23998049,23998049,O=C(Cc1ccc2c(c1)CCC2)Nc1nc2ccccc2o1,143,4,12,0,1,0,2.3728573,207.04228,46.460751,2451.7151,3283.6321,4.5568018,352.05884,1.2976829,1.3973798,292.33798
36662662,36662662,CC(C)n1nc(c(c1C)NC(=O)c1cc(nc2cc(ccc12)F)C)C,42.700001,4,12,0.005373429,1.0369093,0.0032093357,3.1340554,273.33249,49.790241,4352.936,2022.6279,4.4689422,400.55515,1.3315874,1.4038218,340.40201
32437102,32437102,COCc1cc(ccc1OC)-c1nc(n[nH]1)CCc1ccccc1,62,7,14,0.0018044601,1.0325627,4.3612623,3.9479649,307.76761,10.690088,1788.7404,6271.2593,5.1641655,393.75226,1.3824489,1.3760039,323.396
36332254,36332254,CN(CCN1CCCC1)C(=O)c1sc2nc(nc(c2c1C)C)C,20.700001,5,12,1.0031841,1.0643287,3.4076366,4.2622032,270.10724,57.642223,1489.2681,3169.3999,3.8873909,383.15131,1.3141032,1.4066795,332.47198
36646466,36646466,Cc1ccc2nc3c(c(c2c1)C(=O)NCc1cnn(c1)C)CCCC3,20.799999,4,11,0.0066589057,1.0425642,0.0039813966,2.9630167,268.72873,37.881603,2786.9927,2492.6514,4.1120009,404.99512,1.2870739,1.4553978,334.423
49307701,49307701,Clc1cc2ncc(nc2cc1Cl)-n1ccnc1,265,1,9,0.055961292,1.2430053,0.034329936,2.1818841,210.09908,17.047728,582.35986,3139.689,3.7904873,277.78735,1.2320524,1.3782392,265.103
49936164,49936164,CN(Cc1ccncc1)Cc1cc2ccccc2nc1O,128,4,12,0.84107357,1.594716,8.5627708,2.8415236,252.64903,24.314684,626.95728,3545.0095,3.9888554,345.81638,1.2535777,1.4172662,279.34299
18898062,18898062,CCC(CC)NC(=O)c1cc(nc2onc(c12)C)C,216,5,8,1.6792053e-005,1.0002015,1.0010914e-005,3.0661976,200.46028,56.733494,2275.0059,721.22742,3.5174258,305.21033,1.2626479,1.365864,261.32498
36286506,36286506,CCCN(C)C(=O)Nc1cccc(c1)-c1nnc2n1CCCCC2,2.1099999,6,13,0.0031103117,1.0233511,0.0018571478,3.8810284,301.99725,31.007463,3717.064,3184.8914,4.7787671,390.8866,1.3373922,1.4032255,327.43201
35724598,35724598,CN(CC(=O)N)Cc1cc2c(cc1Br)OCO2,364,4,9,0.23075289,1.7163234,0.15639965,3.7961602,188.86058,59.832417,465.42645,2275.8301,3.0849736,280.95505,1.2036655,1.3745823,301.13998
75983310,75983310,CC(C)c1nc2c(n1C)CCN(C2)C(=O)c1cccc(c1F)C(F)(F)F,55.299999,4,12,0.4468058,1.9886922,0.35295704,3.5424614,272.51138,53.153164,817.02344,7456.5029,4.8605013,391.26553,1.31516,1.4148334,369.362
25587599,25587599,COc1cccc(c1)-c1nc(n[nH]1)-c1cccnc1,250,3,11,0.0032263135,1.0455215,4.0417557,2.068948,225.20721,13.868908,2534.8328,1666.6367,4.1824551,302.85623,1.2781649,1.3679212,252.27699
31845178,31845178,CC(C)(C)c1ccc(cc1)CN1CCC(CC1)C(=O)N,159,4,12,0.99644589,1.0238721,3.3621614,3.7060807,268.34296,26.516451,3148.7871,1320.7635,4.243567,338.8587,1.2690132,1.3943945,274.40799
36342840,36342840,N#Cc1ccc(nc1)N1CCc2c(ncn2C2CC2)C1,325,3,12,0.21795222,1.7539313,0.14547876,1.8287253,236.27126,11.365152,1287.007,3331.1335,4.2962537,318.49203,1.2872539,1.3844373,265.32001
48747071,48747071,O=S(=O)(Cc1csc(n1)C1CCCC1)C1CCCC1,401,4,10,0,1,0,4.9162874,168.34901,79.428871,2417.3064,1720.8964,3.8561711,317.27185,1.2618319,1.3676302,299.45898
32126735,32126735,OCCN1CCN(CC1)c1c(cc(cc1F)C#N)F,420,4,12,0.89716512,1.3927324,1.3560547,3.3495476,220.16476,37.384193,3550.8958,460.6109,3.9885635,291.88705,1.2719165,1.3575644,267.27899
32172391,32172391,CC(C)c1nnc(o1)CN1CCN(CC1)c1nccs1,255,4,12,0.034497879,1.1621591,0.020929543,3.8914335,232.61574,53.846012,638.08221,4293.4805,4.2405725,324.21298,1.2987843,1.3725036,293.39499
24128634,24128634,O=C(NCc1cccnc1)c1cnn(c1)-c1ccccc1,93.900002,5,13,0.004457152,1.0291587,0.0026631362,2.4309123,232.69466,37.881603,1343.8461,3941.8379,4.4728231,338.87961,1.3192798,1.3747591,278.315
31981950,31981950,CC(=O)NCC1CCN(CC1)C(=O)c1ccc(nc1)C,0.49900001,5,13,0.009117675,1.0532774,0.0054605682,3.5647085,214.36554,64.398056,3969.2148,1025.8617,4.4329925,323.83633,1.3158002,1.3467772,275.35199
31842542,31842542,CC1CCN(CC1)C(=O)c1n[nH]c2ccccc12,366,2,10,-0.0016683729,1.014215,0.0011061052,2.0981297,201.51669,26.516451,847.49847,1952.9933,3.51881,289.42191,1.2345341,1.3793902,243.31
49314549,49314549,CN(Cc1cccnc1)Cc1ccc(o1)C#N,327,5,11,0.56184083,2.0560503,0.4908497,2.5803683,227.04051,16.644852,1003.5269,2034.3719,3.7662959,280.73245,1.2588519,1.3639539,227.267
31507670,31507670,Nc1nc(c2nc(c(nc2n1)-c1cccc(c1)O)-c1cccc(c1)O)N,18,2,10,0.23217724,2.2926514,0.21602213,2.5339594,264.26584,27.046726,3358.2649,2063.7246,4.039752,392.99042,1.2986517,1.418501,346.35001
49972454,49972454,Cc1ccc(cn1)CCNC(=O)N1CC(C)(C)OC(C)(C)C1,14.3,5,12,0.04286515,1.1935657,0.026118567,3.915231,284.57385,44.876373,5536.0518,896.06659,4.8083243,364.47214,1.3527949,1.3464702,305.422
1734240,1734240,CS(=O)(=O)N(CC(=O)Nc1ccccc1C(=O)NCc1ccco1)c1ccc(cc1)F,26.1,10,16,0,1,0,5.5154963,263.93506,142.21149,10107.608,2596.3784,5.4653339,482.41309,1.4140966,1.4053354,445.47098
49949882,49949882,CN(C)C(=O)c1ccnc(c1)NCc1cc(ccc1C)F,259,5,11,0.07963594,1.3245519,0.049707394,3.1627312,249.36845,44.107662,2063.9106,2580.2681,4.1535726,341.37637,1.2805344,1.4079088,287.33798
49148845,49148845,COCCc1nc(n(n1)C1Cc2ccccc2C1)CCCn1cccn1,41.900002,8,12,0.84040409,1.5611888,1.0920635,3.9460332,329.04019,8.1863317,4351.3765,3720.2258,4.9739561,422.71597,1.4041483,1.3872348,351.45398
46036273,46036273,Cn1nc(c2c(cccc12)Cl)-c1cn(nn1)Cc1ccc(cc1)CO,67.599998,4,14,0.00061001012,1.0055484,0.00036377748,3.1305459,277.98547,35.625397,5601.2656,2034.2806,4.7551494,400.1749,1.321597,1.423313,353.81299
49937270,49937270,CC(C)c1nnc(n1C)CNC(=O)C1(C)CCC1,2.98,5,10,0.0042737117,1.0308067,0.002553296,2.8055604,233.28154,32.199028,3136.6228,402.70535,3.9385028,291.29156,1.2852206,1.3367474,250.34599
31412367,31412367,Cc1nn(c2nc(cc(c12)C(=O)O)C1CC1)-c1ccccn1,2.1600001,3,9,-0.99091655,1.0612489,3.2084033,2.0687029,209.95273,39.640572,2088.8552,1766.5658,3.7093711,337.96576,1.2979531,1.3818165,294.314
44583632,44583632,CCc1nc(n(n1)Cc1nc(cs1)C)CC,323,4,9,0.83672786,1.5612602,1.0805793,3.0605056,205.10373,31.125771,791.93561,1568.5073,3.2739594,269.539,1.2810732,1.3213985,236.343
46091137,46091137,OCc1ccc(cc1)Cn1cc(nn1)-c1cc(ccc1-n1cccn1)F,167,5,14,0.00043321904,1.0040933,0.00025832586,2.9875209,268.71313,47.534031,5613.7407,1912.8719,4.7524829,405.8887,1.3209985,1.4214311,349.36899
30745331,30745331,Cc1nc(cs1)CC(=O)NCc1ccccc1,314,5,11,0,1,0,3.1992311,179.92719,57.642223,496.92288,3813.2346,4.3081903,287.13171,1.2902051,1.3332257,246.334
11835068,11835068,O=C(Nc1ccc2c(c1)OCCCO2)c1cnn(c1)Cc1ccccc1,80.400002,5,15,6.2156476e-005,1.0006645,3.7056649e-005,3.4677751,284.74661,37.206539,6081.6567,2415.9797,5.0726576,413.91516,1.3448862,1.4198654,349.38998
222721,222721,CC(C)C(=O)N1CC(C1)Cc1nccc2ccn(c12)C,25.9,4,10,0.65413046,1.9057052,0.63294435,2.5219758,241.36459,32.199028,3435.2234,724.85541,4.0776563,329.8382,1.2804509,1.3945954,271.36398
1539152,1539152,COc1ccc(cc1)Nc1nc(nc(n1)CN1CCN(CC1)Cc1ccccc1)N,24.1,7,19,0.99926502,1.3009224,2.8911574,4.9115591,368.76187,33.866905,7018.4121,5730.7124,5.8053412,483.65128,1.4094207,1.4222026,405.50598
301065487,301065487,CCCN(Cc1ccccc1)C(=O)CC1(N)CCC1,28.4,7,10,0.99339485,1.0405408,2.9926901,3.7347608,248.04344,26.516451,906.51147,1702.6067,3.3236635,320.33124,1.2468077,1.3888566,260.38098
